0.7608421326740838,0.7549017863651208,0.9728694436738864,0.7498999689431363,0.7099806750041413,0.885721115251028
0.7668459879834033,0.7621782705603811,0.9734685085573275,0.7529139440345978,0.7210146620804653,0.8896503545908375
0.7404581955646954,0.7711615550203104,0.9742914274311544,0.7350397830145488,0.7220013858424444,0.8911647729142066
0.7918132638610706,0.7944902712514823,0.9679515511547366,0.7456075233420607,0.7340949636485594,0.8618067792224122
0.19868928581883624,0.13552217548797174,0.2490353757833576,0.38573869606629757,0.1369230390807056,0.175480954157279
0.7774961971382924,0.7733411800360197,0.9737159807715798,0.761880929104253,0.7297765054305125,0.8900128166737526
0.786839419762664,0.7839243366467105,0.9726616461444206,0.7675381307656974,0.7407324359937525,0.8850658178181593
0.7948434130105986,0.862789828187376,0.9128779626869481,0.5909181750236804,0.8622343286944676,0.650668045232788
0.7718519340050525,0.7680745409903609,0.9732818647380523,0.7537513657048956,0.7253081664676339,0.8863025686213715
0.7162727935695692,0.7050049020449998,0.9742932721821804,0.7162485301424695,0.6556532578302678,0.8900778882819311

Best Balanced Accuracy: 0.7675381307656974, Model 7

0.10463946745251791,0.020724311108743468,0.03691257974395723,0.35515585395900257,0.020304113467112517,0.026587191740657136
0.10388663765314754,0.019838463427607183,0.03692397332104605,0.3561266444879107,0.021918908763288853,0.027383851021675905
0.9092273165655728,0.9403094568119559,0.9852276190435516,0.8445778510449427,0.8687798283284216,0.923244893850079
0.9525004706646037,0.9677849568188464,0.9794882298857908,0.8832840856940316,0.9306677709138009,0.8993721932528974
0.8957830736147432,0.9376760239351203,0.985904275637034,0.8417591387511385,0.8870911289204677,0.9297791675483966
0.9290372880961931,0.9305484678126144,0.9943898888854861,0.9023973891307119,0.8833222750508816,0.9721785994324974
0.9206189558963362,0.9191698306696643,0.9921239930960835,0.8866414183956233,0.8602893500703932,0.96167170070053
0.9157268413305756,0.9170014436092995,0.9939263844088561,0.8941037450785105,0.8903050918618791,0.9707014844552021
0.8648076840168573,0.8819117004167668,0.993162732448264,0.8358808332249092,0.8010770787468804,0.966553412243425

Best Balanced Accuracy: 0.9023973891307119, Model 16

0.9133803686864038,0.910288982231644,0.993293442715409,0.8948180496772693,0.8669006533356288,0.9697848015000265
0.6675331676356916,0.6606809218391155,0.9572018685021051,0.6672943640583491,0.6306123168733158,0.8278417837834245
0.6814194856991237,0.6773345330815915,0.9569160951254612,0.6756195401996885,0.6516107857575808,0.8220433177592166
0.7368567046639182,0.7505861479170418,0.9452055090938815,0.6799953284484571,0.7251186899633978,0.7667348473928282
0.669855190836141,0.677232069866458,0.9575123049428645,0.6695849595203586,0.6536528664801156,0.82504778083787
0.7140150714669057,0.7642161656700468,0.9126939927728006,0.5631591826859065,0.7622103988355345,0.6507446411464043
0.6720620497862255,0.6911411201866688,0.9545568240676886,0.6615960379077617,0.6590172555208629,0.8135148252218133
0.6755902727535251,0.6824722745843147,0.9570385976847594,0.672933258594421,0.6583536539693451,0.820960587826908
0.63354421731411,0.6230069426653538,0.9388061403534593,0.6464188100745027,0.5979533428387648,0.8101983946341578
0.695371311162812,0.7100042028897262,0.9521041006405663,0.6686237668775894,0.6800709441278703,0.7986535592014793
0.7112657324060149,0.7147174415235495,0.9520912194738391,0.6784604869167363,0.6769661889898189,0.8043218748843262

Best Balanced Accuracy: 0.8948180496772693, Model 21
